STATE_ID, NODE_ID, PENDING_SECONDS
98,32,0.0
98,33,0.0
98,34,0.0
98,35,0.0
98,36,0.0
98,37,0.0
98,38,0.0
98,39,0.0
98,40,0.0
98,41,0.0
98,42,0.0
98,43,0.0
98,44,0.0
98,45,0.0
98,46,0.0
98,47,0.0
98,48,0.0
98,49,0.0
98,50,0.0
98,51,0.0
98,52,198.784
98,53,0.0
98,54,0.0
98,55,0.0
98,56,12.382
98,57,0.0
98,58,0.0
98,59,0.0
98,60,0.0
98,61,0.0
98,62,0.0
98,63,0.0
98,64,0.0
98,65,0.0
98,66,0.0
98,67,0.0
98,68,0.0
98,69,0.0
98,70,0.0
98,71,0.0
98,72,0.0
98,73,0.0
98,74,0.0
98,75,0.0
98,76,223.988
99,0,0.0
99,1,0.0
99,2,0.0
99,3,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,7,0.0
99,8,0.0
99,9,0.0
99,10,0.0
99,11,0.0
99,12,0.0
99,13,0.0
99,14,0.0
99,15,0.0
99,16,0.0
99,17,0.0
99,18,0.0
99,19,0.0
99,20,0.0
99,21,198.784
99,22,0.0
99,23,0.0
99,24,0.0
99,25,0.0
99,26,0.0
99,27,0.0
99,28,0.0
99,29,0.0
99,30,0.0
99,31,0.0
99,32,0.0
99,33,0.0
99,34,0.0
99,35,0.0
99,36,0.0
99,37,0.0
99,38,0.0
99,39,0.0
99,40,0.0
99,41,0.0
99,42,0.0
99,43,0.0
99,44,204.853
99,45,0.0
99,46,0.0
99,47,0.0
99,48,0.0
99,49,0.0
99,50,0.0
99,51,0.0
99,52,0.0
99,53,0.0
99,54,0.0
99,55,0.0
99,56,0.0
99,57,0.0
99,58,0.0
99,59,0.0
99,60,0.0
99,61,223.988
99,62,0.0
99,63,0.0
99,64,0.0
99,65,0.0
99,66,0.0
99,67,0.0
99,68,0.0
99,69,0.0
99,70,0.0
99,71,0.0
99,72,0.0
99,73,0.0
99,74,0.0
99,75,0.0
99,76,0.0
99,77,0.0
99,78,0.0
99,79,0.0
99,80,0.0
99,81,0.0
99,82,0.0
99,83,0.0
99,84,0.0
99,85,0.0
99,86,0.0
99,87,172.178
100,0,0.0
100,1,0.0
100,2,0.0
100,3,0.0
100,4,0.0
100,5,204.853
100,6,0.0
100,7,0.0
100,8,0.0
100,9,0.0
100,10,223.988
100,11,0.0
100,12,0.0
100,13,0.0
100,14,0.0
100,15,0.0
100,16,0.0
100,17,0.0
100,18,0.0
100,19,0.0
100,20,0.0
100,21,0.0
100,22,0.0
100,23,0.0
100,24,0.0
100,25,0.0
100,26,0.0
100,27,0.0
100,28,0.0
100,29,0.0
100,30,0.0
100,31,0.0
100,32,0.0
100,33,100.069
100,34,0.0
100,35,0.0
100,36,0.0
100,37,0.0
100,38,0.0
100,39,0.0
100,40,0.0
100,41,0.0
100,42,0.0
100,43,0.0
100,44,0.0
100,45,0.0
100,46,0.0
100,47,0.0
100,48,172.178
100,49,0.0
100,50,0.0
100,51,0.0
100,52,0.0
100,53,0.0
100,54,0.0
100,55,0.0
100,56,0.0
100,57,0.0
100,58,0.0
100,59,0.0
100,60,0.0
100,61,0.0
100,62,0.0
100,63,0.0
100,64,0.0
100,65,0.0
100,66,0.0
100,67,0.0
100,68,0.0
100,69,0.0
100,70,0.0
100,71,0.0
100,72,0.0
100,73,0.0
100,74,0.0
100,75,0.0
101,0,0.0
101,1,0.0
101,2,0.0
101,3,0.0
101,4,0.0
101,5,0.0
101,6,0.0
101,7,0.0
101,8,0.0
101,9,0.0
101,10,0.0
101,11,0.0
101,12,172.178
101,13,0.0
101,14,0.0
101,15,0.0
101,16,0.0
101,17,0.0
101,18,0.0
101,19,0.0
101,20,0.0
101,21,0.0
101,22,0.0
101,23,0.0
101,24,0.0
101,25,0.0
101,26,0.0
101,27,0.0
101,28,0.0
101,29,0.0
101,30,0.0
101,31,0.0
101,32,0.0
101,33,0.0
101,34,0.0
101,35,0.0
101,36,0.0
101,37,0.0
101,38,0.0
101,39,0.0
101,40,0.0
101,41,0.0
101,42,0.0
101,43,0.0
101,44,0.0
101,45,0.0
101,46,0.0
101,47,0.0
101,48,0.0
101,49,0.0
101,50,0.0
101,51,0.0
101,52,0.0
101,53,0.0
101,54,0.0
101,55,0.0
101,56,0.0
101,57,0.0
101,58,0.0
101,59,0.0
101,60,0.0
101,61,0.0
101,62,0.0
101,63,0.0
101,64,0.0
101,65,0.0
101,66,0.0
101,67,0.0
101,68,0.0
101,69,0.0
101,70,0.0
101,71,0.0
101,72,0.0
101,73,0.0
101,74,0.0
101,75,0.0
101,76,0.0
101,77,0.0
101,78,0.0
101,79,0.0
101,80,0.0
101,81,0.0
101,82,0.0
101,83,100.069
101,84,0.0
101,85,0.0
101,86,0.0
101,87,0.0
101,88,0.0
101,89,0.0
101,90,0.0
101,91,154.129
101,92,136.917
101,93,39.254
101,94,68.623
101,95,99.462
101,96,183.191
101,97,132.154
101,98,132.906
101,99,157.823
101,100,175.04
101,101,205.914
101,102,0.0
101,103,0.0
101,104,0.0
101,105,0.0
101,106,0.0
101,107,0.0
101,108,0.0
101,109,0.0
101,110,0.0
101,111,0.0
102,0,0.0
102,1,0.0
102,2,0.0
102,3,0.0
102,4,0.0
102,5,0.0
102,6,0.0
102,7,172.178
102,8,0.0
102,9,0.0
102,10,0.0
102,11,0.0
102,12,0.0
102,13,0.0
102,14,0.0
102,15,0.0
102,16,0.0
102,17,0.0
102,18,0.0
102,19,0.0
102,20,0.0
102,21,0.0
102,22,0.0
102,23,0.0
102,24,0.0
102,25,0.0
102,26,0.0
102,27,0.0
102,28,0.0
102,29,0.0
102,30,0.0
102,31,0.0
102,32,0.0
102,33,0.0
102,34,0.0
102,35,0.0
102,36,0.0
102,37,0.0
102,38,0.0
102,39,0.0
102,40,0.0
102,41,0.0
102,42,0.0
102,43,0.0
102,44,0.0
102,45,0.0
102,46,0.0
102,47,0.0
102,48,0.0
102,49,0.0
102,50,0.0
102,51,0.0
102,52,0.0
102,53,0.0
102,54,0.0
102,55,0.0
102,56,0.0
102,57,0.0
102,58,0.0
102,59,0.0
102,60,0.0
102,61,0.0
102,62,0.0
102,63,0.0
102,64,0.0
102,65,0.0
102,66,0.0
102,67,100.069
102,68,0.0
102,69,0.0
102,70,136.917
102,71,39.254
102,72,68.623
102,73,99.462
102,74,183.191
102,75,132.154
102,76,132.906
102,77,157.823
102,78,175.04
102,79,205.914
102,80,0.0
102,81,0.0
102,82,0.0
102,83,0.0
102,84,0.0
102,85,0.0
102,86,0.0
102,87,0.0
102,88,0.0
102,89,0.0
103,0,0.0
103,1,0.0
103,2,0.0
103,3,0.0
103,4,0.0
103,5,0.0
103,6,0.0
103,7,0.0
103,8,0.0
103,9,0.0
103,10,0.0
103,11,0.0
103,12,0.0
103,13,0.0
103,14,0.0
103,15,0.0
103,16,0.0
103,17,0.0
103,18,0.0
103,19,0.0
103,20,0.0
103,21,0.0
103,22,0.0
103,23,0.0
103,24,0.0
103,25,0.0
103,26,0.0
103,27,0.0
103,28,0.0
103,29,0.0
103,30,0.0
103,31,0.0
103,32,51.053
103,33,0.0
103,34,0.0
103,35,0.0
103,36,0.0
103,37,0.0
103,38,0.0
103,39,0.0
103,40,0.0
103,41,0.0
103,42,0.0
103,43,0.0
103,44,0.0
103,45,0.0
103,46,0.0
103,47,0.0
103,48,0.0
103,49,0.0
103,50,0.0
103,51,0.0
103,52,93.007
103,53,0.0
103,54,0.0
103,55,0.0
103,56,0.0
103,57,0.0
103,58,0.0
103,59,0.0
103,60,0.0
103,61,0.0
103,62,0.0
103,63,0.0
103,64,0.0
103,65,0.0
103,66,0.0
103,67,0.0
103,68,0.0
103,69,0.0
103,70,0.0
103,71,0.0
103,72,0.0
103,73,0.0
103,74,0.0
103,75,0.0
103,76,0.0
103,77,0.0
103,78,0.0
103,79,0.0
103,80,0.0
103,81,0.0
103,82,0.0
103,83,0.0
103,84,0.0
103,85,0.0
103,86,0.0
104,0,0.0
104,1,0.0
104,2,0.0
104,3,0.0
104,4,0.0
104,5,0.0
104,6,0.0
104,7,0.0
104,8,0.0
104,9,0.0
104,10,0.0
104,11,0.0
104,12,0.0
104,13,0.0
104,14,0.0
104,15,0.0
104,16,0.0
104,17,0.0
104,18,0.0
104,19,0.0
104,20,0.0
104,21,0.0
104,22,0.0
104,23,0.0
104,24,0.0
104,25,0.0
104,26,0.0
104,27,0.0
104,28,0.0
104,29,0.0
104,30,0.0
104,31,0.0
104,32,0.0
104,33,0.0
104,34,0.0
104,35,0.0
104,36,0.0
104,37,0.0
104,38,0.0
104,39,0.0
104,40,0.0
104,41,0.0
104,42,93.007
104,43,0.0
104,44,0.0
104,45,0.0
104,46,0.0
104,47,0.0
104,48,0.0
104,49,0.0
104,50,0.0
104,51,0.0
104,52,0.0
104,53,0.0
104,54,0.0
104,55,0.0
104,56,0.0
104,57,0.0
104,58,0.0
104,59,0.0
104,60,0.0
104,61,0.0
104,62,0.0
104,63,0.0
104,64,0.0
104,65,0.0
104,66,0.0
104,67,0.0
104,68,0.0
104,69,0.0
104,70,0.0
104,71,0.0
104,72,0.0
104,73,0.0
104,74,0.0
104,75,0.0
104,76,0.0
104,77,0.0
104,78,0.0
104,79,0.0
104,80,0.0
104,81,0.0
104,82,0.0
104,83,0.0
104,84,0.0
104,85,0.0
104,86,0.0
104,87,0.0
104,88,0.0
104,89,0.0
104,90,0.0
104,91,0.0
104,92,0.0
104,93,0.0
104,94,0.0
104,95,0.0
104,96,0.0
104,97,0.0
104,98,0.0
104,99,0.0
104,100,0.0
104,101,0.0
104,102,0.0
104,103,0.0
104,104,0.0
104,105,0.0
104,106,0.0
104,107,0.0
104,108,0.0
104,109,0.0
104,110,0.0
104,111,0.0
104,112,10.482
104,113,106.427
104,114,137.162
104,115,124.574
104,116,150.666
104,117,173.426
104,118,198.82
104,119,0.0
104,120,0.0
104,121,0.0
104,122,0.0
104,123,0.0
104,124,0.0
104,125,0.0
104,126,0.0
104,127,0.0
104,128,0.0
105,0,0.0
105,1,0.0
105,2,0.0
105,3,0.0
105,4,0.0
105,5,0.0
105,6,0.0
105,7,0.0
105,8,0.0
105,9,0.0
105,10,0.0
105,11,0.0
105,12,0.0
105,13,0.0
105,14,0.0
105,15,0.0
105,16,0.0
105,17,0.0
105,18,0.0
105,19,0.0
105,20,0.0
105,21,0.0
105,22,0.0
105,23,0.0
105,24,0.0
105,25,0.0
105,26,0.0
105,27,0.0
105,28,0.0
105,29,0.0
105,30,0.0
105,31,0.0
105,32,93.007
105,33,0.0
105,34,0.0
105,35,0.0
105,36,0.0
105,37,0.0
105,38,0.0
105,39,0.0
105,40,0.0
105,41,0.0
105,42,0.0
105,43,0.0
105,44,0.0
105,45,0.0
105,46,0.0
105,47,0.0
105,48,0.0
105,49,0.0
105,50,0.0
105,51,0.0
105,52,0.0
105,53,0.0
105,54,0.0
105,55,0.0
105,56,0.0
105,57,0.0
105,58,0.0
105,59,0.0
105,60,0.0
105,61,0.0
105,62,0.0
105,63,0.0
105,64,0.0
105,65,0.0
105,66,0.0
105,67,0.0
105,68,0.0
105,69,0.0
105,70,0.0
105,71,0.0
105,72,0.0
105,73,0.0
105,74,0.0
105,75,0.0
105,76,0.0
105,77,0.0
105,78,0.0
105,79,0.0
105,80,0.0
105,81,10.482
105,82,106.427
105,83,137.162
105,84,124.574
105,85,150.666
105,86,173.426
105,87,198.82
105,88,0.0
105,89,0.0
105,90,0.0
105,91,0.0
105,92,0.0
105,93,0.0
105,94,0.0
105,95,0.0
105,96,0.0
105,97,0.0
106,0,0.0
106,1,0.0
106,2,0.0
106,3,0.0
106,4,0.0
106,5,0.0
106,6,93.007
106,7,0.0
106,8,0.0
106,9,0.0
106,10,0.0
106,11,0.0
106,12,0.0
106,13,0.0
106,14,0.0
106,15,0.0
106,16,0.0
106,17,0.0
106,18,0.0
106,19,0.0
106,20,0.0
106,21,0.0
106,22,0.0
106,23,0.0
106,24,0.0
106,25,0.0
106,26,71.592
106,27,0.0
106,28,0.0
106,29,0.0
106,30,0.0
106,31,0.0
106,32,0.0
106,33,0.0
106,34,0.0
106,35,0.0
106,36,0.0
106,37,0.0
106,38,0.0
106,39,0.0
106,40,0.0
106,41,0.0
106,42,0.0
106,43,0.0
106,44,0.0
106,45,0.0
106,46,0.0
106,47,0.0
106,48,0.0
106,49,0.0
106,50,0.0
106,51,0.0
106,52,0.0
106,53,0.0
106,54,0.0
106,55,0.0
106,56,0.0
106,57,0.0
106,58,0.0
106,59,0.0
106,60,0.0
106,61,0.0
106,62,0.0
106,63,0.0
106,64,0.0
106,65,0.0
106,66,0.0
106,67,0.0
106,68,0.0
106,69,0.0
106,70,0.0
106,71,0.0
106,72,0.0
106,73,0.0
106,74,0.0
106,75,0.0
106,76,151.197
107,0,0.0
107,1,0.0
107,2,0.0
107,3,0.0
107,4,0.0
107,5,0.0
107,6,0.0
107,7,0.0
107,8,0.0
107,9,0.0
107,10,0.0
107,11,0.0
107,12,0.0
107,13,0.0
107,14,0.0
107,15,0.0
107,16,0.0
107,17,0.0
107,18,0.0
107,19,0.0
107,20,0.0
107,21,0.0
107,22,0.0
107,23,0.0
107,24,0.0
107,25,0.0
107,26,0.0
107,27,0.0
107,28,0.0
107,29,0.0
107,30,0.0
107,31,0.0
107,32,0.0
107,33,0.0
107,34,0.0
107,35,0.0
107,36,0.0
107,37,0.0
107,38,0.0
107,39,0.0
107,40,0.0
107,41,0.0
107,42,0.0
107,43,0.0
107,44,0.0
107,45,0.0
107,46,0.0
107,47,0.0
107,48,0.0
107,49,0.0
107,50,0.0
107,51,0.0
107,52,0.0
107,53,0.0
107,54,0.0
107,55,0.0
107,56,151.197
107,57,0.0
107,58,0.0
107,59,0.0
107,60,0.0
107,61,0.0
107,62,0.0
107,63,0.0
107,64,0.0
107,65,0.0
107,66,0.0
107,67,0.0
107,68,0.0
107,69,0.0
107,70,0.0
107,71,0.0
107,72,0.0
107,73,0.0
107,74,0.0
107,75,0.0
107,76,0.0
107,77,0.0
107,78,0.0
107,79,0.0
108,0,0.0
108,1,0.0
108,2,0.0
108,3,0.0
108,4,0.0
108,5,0.0
108,6,0.0
108,7,0.0
108,8,0.0
108,9,0.0
108,10,0.0
108,11,0.0
108,12,0.0
108,13,0.0
108,14,0.0
108,15,0.0
108,16,0.0
108,17,0.0
108,18,0.0
108,19,0.0
108,20,0.0
108,21,0.0
108,22,0.0
108,23,0.0
108,24,0.0
108,25,0.0
108,26,0.0
108,27,0.0
108,28,0.0
108,29,0.0
108,30,0.0
108,31,0.0
108,32,0.0
108,33,0.0
108,34,0.0
108,35,0.0
108,36,0.0
108,37,0.0
108,38,0.0
108,39,0.0
108,40,0.0
108,41,0.0
108,42,0.0
108,43,0.0
108,44,0.0
108,45,0.0
108,46,0.0
108,47,0.0
108,48,0.0
108,49,0.0
108,50,0.0
108,51,0.0
108,52,0.0
108,53,0.0
108,54,0.0
108,55,0.0
108,56,0.0
108,57,0.0
108,58,0.0
108,59,0.0
108,60,0.0
108,61,0.0
108,62,0.0
108,63,0.0
108,64,0.0
108,65,0.0
108,66,0.0
108,67,0.0
108,68,0.0
108,69,0.0
108,70,0.0
108,71,0.0
108,72,0.0
108,73,0.0
108,74,0.0
108,75,0.0
108,76,0.0
108,77,0.0
108,78,0.0
108,79,0.0
108,80,0.0
108,81,0.0
108,82,22.559
109,0,0.0
109,1,0.0
109,2,0.0
109,3,0.0
109,4,0.0
109,5,0.0
109,6,0.0
109,7,22.559
109,8,0.0
109,9,0.0
109,10,0.0
109,11,0.0
109,12,0.0
109,13,0.0
109,14,0.0
109,15,0.0
109,16,0.0
109,17,0.0
109,18,0.0
109,19,0.0
109,20,0.0
109,21,0.0
109,22,0.0
109,23,0.0
109,24,0.0
109,25,0.0
109,26,0.0
109,27,0.0
109,28,0.0
109,29,0.0
109,30,0.0
109,31,0.0
109,32,0.0
109,33,0.0
109,34,0.0
109,35,0.0
109,36,0.0
109,37,0.0
109,38,0.0
109,39,0.0
109,40,0.0
109,41,0.0
109,42,0.0
109,43,0.0
109,44,0.0
109,45,0.0
109,46,0.0
109,47,0.0
109,48,0.0
109,49,0.0
109,50,0.0
109,51,0.0
109,52,0.0
109,53,0.0
109,54,0.0
109,55,0.0
109,56,0.0
109,57,0.0
109,58,0.0
109,59,0.0
109,60,0.0
109,61,0.0
109,62,0.0
109,63,0.0
109,64,0.0
109,65,0.0
109,66,0.0
109,67,0.0
109,68,0.0
109,69,0.0
109,70,0.0
109,71,0.0
109,72,0.0
109,73,0.0
109,74,0.0
109,75,0.0
109,76,0.0
109,77,0.0
109,78,0.0
109,79,0.0
110,0,0.0
110,1,0.0
110,2,0.0
110,3,0.0
110,4,0.0
110,5,0.0
110,6,0.0
110,7,0.0
110,8,0.0
110,9,0.0
110,10,0.0
110,11,0.0
110,12,0.0
110,13,0.0
110,14,0.0
110,15,0.0
110,16,0.0
110,17,0.0
110,18,0.0
110,19,0.0
110,20,0.0
110,21,386.578
110,22,7.485
110,23,0.0
110,24,0.0
110,25,27.079
110,26,120.776
110,27,148.949
110,28,134.499
110,29,159.168
110,30,171.103
110,31,206.072
110,32,0.0
110,33,0.0
110,34,0.0
110,35,0.0
110,36,0.0
110,37,0.0
110,38,0.0
110,39,0.0
110,40,0.0
110,41,0.0
110,42,0.0
110,43,0.0
110,44,0.0
110,45,0.0
110,46,0.0
110,47,0.0
110,48,0.0
110,49,0.0
110,50,0.0
110,51,0.0
110,52,0.0
110,53,0.0
110,54,0.0
110,55,0.0
110,56,0.0
110,57,0.0
110,58,0.0
110,59,0.0
110,60,0.0
110,61,0.0
110,62,0.0
110,63,0.0
110,64,0.0
110,65,0.0
110,66,0.0
110,67,0.0
110,68,0.0
110,69,0.0
110,70,0.0
110,71,0.0
110,72,0.0
110,73,0.0
110,74,0.0
110,75,0.0
110,76,0.0
110,77,301.752
110,78,0.0
110,79,0.0
110,80,0.0
110,81,0.0
110,82,0.0
110,83,0.0
110,84,0.0
110,85,0.0
110,86,0.0
110,87,0.0
110,88,167.376
110,89,0.0
110,90,0.0
110,91,0.0
110,92,0.0
110,93,0.0
110,94,0.0
110,95,0.0
110,96,0.0
110,97,0.0
110,98,0.0
110,99,0.0
110,100,0.0
110,101,0.0
110,102,0.0
110,103,0.0
110,104,0.0
110,105,0.0
110,106,0.0
110,107,0.0
110,108,0.0
111,0,0.0
111,1,0.0
111,2,0.0
111,3,0.0
111,4,0.0
111,5,0.0
111,6,0.0
111,7,0.0
111,8,0.0
111,9,0.0
111,10,0.0
111,11,0.0
111,12,0.0
111,13,0.0
111,14,7.485
111,15,0.0
111,16,0.0
111,17,27.079
111,18,120.776
111,19,148.949
111,20,134.499
111,21,159.168
111,22,171.103
111,23,206.072
111,24,0.0
111,25,0.0
111,26,0.0
111,27,0.0
111,28,0.0
111,29,0.0
111,30,0.0
111,31,0.0
111,32,0.0
111,33,0.0
111,34,0.0
111,35,0.0
111,36,0.0
111,37,0.0
111,38,0.0
111,39,0.0
111,40,0.0
111,41,0.0
111,42,0.0
111,43,0.0
111,44,0.0
111,45,0.0
111,46,0.0
111,47,0.0
111,48,0.0
111,49,0.0
111,50,0.0
111,51,0.0
111,52,0.0
111,53,0.0
111,54,0.0
111,55,0.0
111,56,0.0
111,57,0.0
111,58,0.0
111,59,0.0
111,60,0.0
111,61,0.0
111,62,0.0
111,63,0.0
111,64,0.0
111,65,0.0
111,66,0.0
111,67,0.0
111,68,0.0
111,69,0.0
111,70,0.0
111,71,167.376
111,72,0.0
111,73,0.0
111,74,0.0
111,75,0.0
111,76,0.0
111,77,0.0
111,78,0.0
111,79,0.0
111,80,0.0
111,81,0.0
111,82,0.0
111,83,0.0
111,84,0.0
111,85,0.0
111,86,0.0
111,87,0.0
111,88,0.0
111,89,0.0
111,90,0.0
111,91,0.0
112,0,0.0
112,1,0.0
112,2,206.072
112,3,0.0
112,4,0.0
112,5,0.0
112,6,0.0
112,7,0.0
112,8,0.0
112,9,0.0
